name,date,time,weight,bellyscore,feeding
M-157,2001-09-15,18:54,35.1,N to F,
M-157,2001-09-17,6:32,35.5,F,
M-157,2001-10-28,6:46,38.7,F,F
M-157,2002-04-17,6:53,47.1,N to F,
M-157,2002-04-27,6:50,45.9,N,
M-157,2002-05-18,18:35,47.3,N,
M-157,2002-05-25,18:38,43,N,
M-157,2002-06-21,18:23,45.1,N,
M-157,2002-07-04,18:44,45.8,N,
M-157,2002-07-08,7:22,50.3,N to F,
M-157,2002-07-20,7:11,45.3,N,
M-157,2002-11-20,18:55,49.5,N,
M-157,2002-11-26,17:45,48.4,N,
M-157,2002-12-01,17:44,53.2,F,
M-157,2002-12-14,18:33,49.7,N,
M-157,2003-03-08,6:22,52,N,
M-158,2000-10-02,2:42,11.4,N,
M-158,2000-10-06,18:20,12,N,
M-158,2000-10-09,17:51,11.7,N,
M-158,2000-10-11,17:17,11.7,N,
M-158,2000-10-12,6:22,12.2,N to F,
M-158,2000-10-12,18:15,12,N,
M-158,2000-10-12,18:25,12.1,N,S
M-158,2000-10-16,17:30,12.2,N,
M-158,2000-10-17,6:29,12.8,N,
M-158,2000-10-20,17:46,12.5,N,
M-158,2000-10-22,17:08,12.6,N,
M-158,2000-10-25,6:30,13.2,N,
M-158,2000-10-28,17:12,12.6,N,
M-158,2000-11-06,17:24,13.5,N,
M-158,2000-11-09,6:36,14,N,
M-158,2000-12-04,6:44,16.3,N,
M-158,2000-12-05,7:04,16.5,N,
M-158,2000-12-06,6:46,16.5,N,
M-158,2001-07-17,18:43,29,N,
M-158,2001-07-20,18:15,29.3,N,
M-158,2001-07-27,19:03,31.7,N,
M-158,2001-07-28,18:57,30.9,N,
M-158,2001-07-29,17:34,31,N,
M-158,2001-08-05,18:40,34.7,N,
M-158,2001-08-16,6:21,36.1,N to F,
M-158,2001-08-19,18:09,33.3,N,
M-158,2001-09-07,19:25,33.3,N,
M-158,2001-09-12,7:20,34.1,N,
M-158,2001-09-15,18:47,37.2,F,
M-158,2001-09-17,6:31,37.5,F,
M-158,2001-09-19,9:46,35.8,N to F,
M-158,2001-09-23,7:49,37.2,F,
M-158,2001-10-28,6:39,38.8,F to B,F
M-158,2001-11-02,9:21,36.1,N to F,
M-158,2001-11-02,10:05,36.5,N to F,F
M-158,2002-04-02,7:11,42.1,N to F,
M-158,2002-04-12,6:42,41.2,N,
M-158,2002-04-14,7:29,43.5,F,
M-158,2002-04-21,9:00,47.1,F,
M-158,2002-04-26,6:23,42.9,N,
M-158,2002-04-27,6:48,41.5,N,
M-158,2002-05-08,6:59,43.3,N,
M-158,2002-06-21,18:45,42.8,N,
M-158,2002-07-18,6:48,45.6,F,
M-158,2002-11-08,8:50,52.6,F to B,F
M-158,2002-11-24,6:16,47.2,N to F,
M-158,2002-11-25,16:54,43.9,N,
M-158,2002-12-11,6:01,46.2,F,
M-158,2002-12-13,6:37,47.7,F,
M-158,2002-12-20,6:58,52.6,F to B,
M-158,2002-12-22,7:27,50,F,
M-158,2002-12-25,7:17,50.8,F,
M-158,2003-01-06,7:03,47.3,N to F,
M-158,2003-03-07,19:10,47.5,F,
M-158,2003-09-03,7:10,51.3,F,
M-158,2003-09-05,6:37,51.3,N to F,
M-158,2003-09-08,18:46,50.5,N,
M-158,2004-04-12,6:40,55.6,F,
M-158,2004-06-26,7:14,52.7,N,
M-158,2004-10-13,8:37,54.2,N,
M-158,2004-11-16,6:46,60.3,F to B,
M-158,2004-11-26,7:26,54.9,N to F,
M-158,2004-12-22,7:31,52.7,N,
M-158,2005-01-10,17:39,57.4,F,
M-158,2005-06-24,6:32,51.2,N,
M-158,2005-08-18,18:25,60.3,F to B,
M-158,2005-09-18,7:24,56.6,N to F,
M-158,2006-03-15,7:56,55,N,
M-158,2006-03-28,7:00,52.7,N,
M-158,2006-03-29,9:44,55.6,N to F,
M-158,2006-04-10,7:04,51.4,N,
M-158,2006-08-26,18:50,52.7,N,
M-158,2007-07-02,7:02,54.3,N,
M-158,2007-12-24,6:42,65.3,B,
M-158,2008-02-04,6:48,54.8,N to F,
M-158,2008-04-13,6:40,58.3,F,
M-158,2008-10-18,6:35,55.6,N,
M-158,2008-10-25,8:11,54.4,N,
M-158,2008-11-25,8:09,55.8,F,
M-158,2008-11-29,7:13,63.8,B,
M-158,2008-12-05,7:33,63.9,F to B,
M-158,2009-06-01,9:29,54.6,N,
M-158,2009-06-18,7:00,54.3,N,
M-158,2009-07-25,7:53,53.4,N,
M-158,2009-07-29,6:36,62.4,F,
M-158,2010-10-25,6:36,64.2,F,
M-158,2013-02-14,10:39,57.1,F,
M-158,2013-02-22,8:37,56.7,F,
M-160,2000-12-09,17:47,12.2,N,
M-160,2000-12-10,18:18,12.2,N,
M-163,2001-08-25,19:10,23.6,N,
M-163,2001-10-05,18:02,26.6,N,
M-163,2001-10-09,19:08,26.4,N,
M-163,2001-10-28,7:10,29.6,F,F
M-163,2001-10-31,17:31,28.6,N,
M-166,2001-07-22,18:19,18.4,N,
M-166,2001-07-27,18:57,18.5,N,
M-166,2001-07-29,18:19,18.4,N,
M-166,2001-08-05,18:19,20.1,N,
M-166,2001-08-12,18:34,20.2,N,
M-166,2001-08-19,18:42,20.6,N,
M-166,2001-08-25,18:54,21.3,N,S
M-166,2001-09-23,18:33,23.5,N,
M-166,2001-09-27,18:05,24,N,
M-166,2001-09-28,17:18,23.3,N,
M-166,2001-10-02,17:40,25.6,N to F,
M-166,2001-10-05,17:48,24.6,N,
M-166,2001-10-28,7:09,28.6,F,F
M-166,2001-11-01,17:19,26.5,N,
M-166,2001-11-12,17:52,26.3,N,
M-166,2002-04-04,0:00,23.5,dead,
M-167,2001-08-05,18:08,18.7,N,
M-167,2001-09-09,10:39,19.8,N,
M-167,2001-09-23,18:23,21.1,N,
M-167,2001-09-27,17:58,21.4,N,
M-167,2001-10-02,19:03,22.6,N,
M-167,2001-10-05,17:56,22.6,N,
M-167,2001-10-11,6:21,23.5,N,
M-167,2001-10-28,8:39,27.2,F to B,F
M-167,2001-11-01,17:16,23.4,N,
M-167,2002-04-07,7:16,34.5,N,
M-167,2002-04-27,8:07,37.1,N,
M-167,2002-05-14,6:49,36.7,N,
M-167,2002-05-18,7:25,42.2,B,
M-167,2002-05-25,17:47,35.6,N,
M-167,2002-06-01,6:37,37.9,N,
M-167,2002-06-06,6:52,39.9,N to F,
M-167,2002-07-08,8:50,43.7,F,
M-167,2002-07-18,7:04,40.8,F,
M-170,2001-08-05,18:08,11.9,N,
M-170,2001-08-12,18:15,11.7,N,
M-170,2001-08-19,18:49,11.7,N,
M-170,2001-08-30,19:08,11.1,N,
M-170,2001-09-12,7:52,12.7,N,S
M-170,2001-09-23,18:10,13.6,N,
M-170,2001-09-27,18:18,13.6,N,
M-170,2001-09-28,17:59,13.3,N,
M-170,2001-10-02,17:37,13.8,N,
M-170,2001-10-05,18:17,14.3,N,
M-170,2001-10-09,17:58,13.8,N,
M-170,2001-10-13,18:15,14.6,N,
M-170,2001-10-28,8:29,15.9,F,F
M-170,2001-11-01,17:12,16,F,S
M-170,2001-11-08,17:57,15.3,N,
M-170,2001-11-12,17:55,15.2,N,
M-170,2002-04-02,17:26,23.8,N,
M-170,2002-04-07,7:19,24.2,N,
M-170,2002-04-17,18:12,26.2,N,
M-170,2002-04-20,19:00,25.3,N,
M-170,2002-04-26,6:44,26.5,N,
M-170,2002-04-27,7:02,26,N,
M-170,2002-05-06,7:34,26,N,
M-170,2002-05-08,7:41,26,N,
M-170,2002-05-14,6:47,26.3,N,
M-170,2002-06-21,17:45,27.1,N,
M-170,2002-07-08,9:26,31.8,F,
M-170,2002-07-17,6:55,28.5,N,
M-170,2002-11-28,6:22,31.6,N,
M-170,2002-12-01,18:54,34.8,F to B,
M-170,2002-12-10,8:11,34.7,N to F,
M-170,2002-12-22,6:20,30.5,N,
M-170,2003-03-26,18:22,37.7,N,
M-171,2001-09-12,7:47,12.1,N,S
M-171,2001-09-23,18:19,12.3,N,
M-171,2001-09-27,18:14,12.6,N,
M-171,2001-09-28,17:55,12.3,N,
M-171,2001-10-05,18:21,12.5,N,
M-171,2001-10-09,18:25,12.4,N,
M-171,2001-10-11,6:22,13.5,N,
M-171,2001-10-13,18:20,13.1,N,
M-171,2001-10-28,8:42,14.7,F,F
M-171,2001-11-01,17:14,14.5,N,S
M-171,2001-11-08,18:00,14.3,N,
M-171,2001-11-12,17:58,13.8,N,
M-171,2002-04-27,6:17,24.9,N,
M-171,2002-05-06,7:32,23.9,N,
M-171,2002-05-14,6:59,24.1,N,
M-171,2002-06-06,7:02,20.6,N to T,
M-172,2001-07-27,18:22,9.6,N,
M-172,2001-07-28,19:02,9.7,N,
M-172,2001-07-29,17:34,9.7,N,
M-172,2001-08-05,17:49,10,N,
M-172,2001-08-07,18:16,10.4,N,
M-172,2001-09-12,7:51,13.3,N,
M-172,2001-09-23,7:20,13.9,N,
M-172,2001-09-23,18:16,14.3,N,
M-172,2001-09-27,18:28,14.5,N,
M-172,2001-09-28,18:19,14.5,N,
M-172,2001-10-05,18:15,15.4,N,
M-172,2001-10-09,18:10,15.5,N,
M-172,2001-10-13,18:20,15.7,N,
M-172,2001-11-01,18:03,16.5,N,
M-172,2001-11-08,18:02,16.9,N,
M-172,2001-11-12,17:53,16.8,N,
M-173,2001-07-29,18:10,9.1,N,
M-173,2001-08-05,18:10,9.3,N,
M-173,2001-08-07,18:23,9.1,N,
M-173,2001-08-12,18:05,9.6,N,
M-173,2001-08-30,17:53,10.5,N,
M-173,2001-09-12,7:44,11,N,
M-173,2001-09-15,17:38,11.3,N,
M-173,2001-09-27,17:56,11.7,N,
M-173,2001-09-28,17:17,11.6,N,
M-173,2001-10-02,17:39,11.7,N,
M-173,2001-10-05,18:14,12,N,
M-173,2001-10-09,17:58,11.3,N,
M-173,2001-10-11,6:20,12.7,N to F,
M-173,2001-10-13,18:21,13.1,N,
M-173,2001-10-25,17:38,12.8,N,
M-173,2001-10-29,17:21,13.1,N,
M-173,2001-10-31,17:43,12.7,N,
M-173,2001-11-01,18:38,12.2,N,
M-173,2001-11-27,6:20,12.5,N,
M-173,2002-04-05,6:31,26.4,F,
M-173,2002-04-12,6:40,22.2,N,
M-173,2002-04-14,6:36,23.1,N,
M-173,2002-04-17,18:07,23.6,N,
M-173,2002-04-19,18:42,22.8,N,
M-173,2002-04-21,8:59,25.4,N to F,
M-173,2002-05-08,6:26,25.6,N,
M-173,2002-06-02,18:50,25.1,N,
M-173,2002-06-06,10:08,26.4,N,
M-173,2002-06-12,18:37,32,F,
M-173,2002-06-22,8:04,28.5,N,
M-173,2002-07-04,18:48,27,N,
M-174,2001-08-05,18:35,9.4,N,
M-174,2001-08-07,18:32,9.3,N,
M-174,2001-10-13,18:50,12.6,N,
M-174,2001-10-31,17:45,13.2,N,
M-174,2001-11-01,18:45,13,N,
M-174,2001-11-27,6:23,13.1,N,
M-174,2002-04-14,6:59,23.7,N,
M-174,2002-04-17,18:08,23.2,N,
M-174,2002-04-19,18:45,23,N,
M-174,2002-04-21,9:02,25.4,N to F,
M-174,2002-05-08,6:26,25.2,N,
M-174,2002-06-02,18:31,24.3,N,
M-174,2002-06-06,10:09,25.8,N,
M-174,2002-06-22,8:06,28.1,N,
M-174,2002-07-04,18:49,27.8,N,
M-174,2002-11-09,6:55,29.7,F,
M-174,2002-12-01,0:00,32.9,B,
M-174,2002-12-25,6:30,35.3,F,
M-174,2002-12-29,6:24,34.6,N,
M-174,2003-01-01,7:57,36.6,F,
M-174,2003-03-26,17:51,38.7,N to F,
M-174,2003-09-03,6:57,41,F,
M-174,2003-09-17,7:46,40.6,N,
M-174,2003-09-20,6:45,43.5,N,
M-174,2003-10-09,6:27,46,N,
M-174,2004-04-15,7:11,52.5,F,
M-174,2004-04-27,9:12,54.9,B,
M-174,2004-05-29,6:46,51.5,N,
M-174,2004-10-14,7:08,56.2,F,
M-175,2001-10-09,18:52,10.1,N,
M-175,2001-10-12,6:15,10.8,N,
M-175,2001-10-26,6:34,11.4,N,
M-175,2001-10-31,18:07,11.2,N,
M-175,2001-11-01,18:40,11.4,N,
M-175,2001-11-12,18:20,11.5,N,
M-175,2001-11-21,17:16,11.3,N,
M-175,2001-11-26,6:43,12.1,N,
M-175,2001-11-27,6:32,12,N,
M-175,2002-04-09,9:51,23.6,dead,
M-176,2001-09-28,17:43,10.3,N,
M-176,2001-10-02,18:02,10.8,N,
M-176,2001-10-05,18:19,11.4,N,
M-176,2001-10-09,18:03,10.9,N,
M-176,2001-10-11,6:34,11.4,N,
M-176,2001-10-12,6:13,11.6,N,
M-176,2001-10-13,18:31,11.9,N,S
M-176,2001-10-26,6:22,12.3,N,
M-176,2001-10-31,17:52,12.2,N,
M-176,2001-11-01,18:40,12.2,N,
M-176,2001-11-08,18:33,12.6,N,
M-176,2001-11-12,18:15,12.6,N,
M-176,2001-11-21,17:04,11.9,N,
M-176,2001-11-26,6:41,12.9,N,
M-176,2001-11-27,6:27,12.8,N,
M-176,2001-12-02,17:26,12.4,N,
M-176,2002-04-02,17:37,25.1,N to F,
M-176,2002-04-07,7:22,26.1,F,
M-176,2002-04-09,6:29,26.3,N to F,
M-176,2002-04-12,6:43,26.8,N to F,
M-176,2002-04-14,6:24,26.3,N,
M-176,2002-04-17,18:14,27.9,N to F,
M-176,2002-04-20,6:42,28.3,N to F,
M-176,2002-04-20,18:55,27.2,N,
M-176,2002-04-22,6:30,29.6,F,
M-176,2002-04-27,8:13,28.6,N,
M-176,2002-05-21,6:39,31.3,N,
M-176,2002-06-01,6:36,32.4,N to F,
M-176,2002-06-21,18:09,33.1,N,
M-176,2002-07-04,18:53,33.7,N,
M-176,2002-07-08,9:25,33.5,N to F,
M-176,2002-07-18,7:11,31.4,N,
M-176,2002-07-20,7:12,30.6,N,
M-176,2002-11-08,7:42,39.1,F,
M-177,2001-10-09,18:55,11.6,N,
M-177,2001-10-11,6:46,12.6,N to F,
M-177,2001-10-12,6:14,12.5,N,
M-177,2001-10-13,18:17,12.6,N,
M-177,2001-10-26,6:19,13.6,N,
M-177,2001-10-31,18:04,14.2,N,
M-177,2001-11-01,18:48,14.2,N,
M-177,2001-11-12,18:33,14.4,N,
M-177,2001-11-21,17:06,14.5,N,
M-177,2001-11-27,6:37,14.6,N,
M-178,2002-12-25,7:23,32.2,N,
M-178,2003-01-06,7:10,32.7,N,
M-178,2003-01-06,8:41,33.2,N,F
M-178,2003-03-08,6:22,37.7,N,
M-179,2002-04-20,19:03,13.2,N,
M-179,2002-07-20,18:53,18.8,N,
M-179,2002-11-08,7:53,26.6,N to F,
M-179,2002-12-10,7:46,27.2,N,
M-179,2002-12-22,7:29,29,F,
M-179,2002-12-25,7:26,29.5,N to F,
M-179,2003-01-06,8:51,29.1,N,
M-179,2003-03-06,6:19,33.5,N,
M-179,2003-03-08,6:24,33.5,N,
M-179,2003-03-20,6:25,34.9,N to F,
M-179,2003-03-29,11:13,38.9,N to F,
M-181,2002-05-18,18:36,11.1,N,
M-181,2002-05-21,6:45,11,N,
M-181,2002-06-06,7:28,12.9,F,
M-181,2002-06-21,17:45,14.9,N,S
M-181,2002-07-14,18:37,16.2,N,
M-181,2002-11-09,6:57,19.8,N,
M-181,2002-11-12,6:36,20.5,N,
M-181,2002-11-18,7:55,21.4,N,S
M-181,2002-11-20,17:49,20.8,N,
M-181,2002-11-20,18:58,21.6,N,S
M-181,2002-11-24,7:48,23.5,F,
M-181,2002-11-25,16:55,22.1,N,
M-181,2002-11-26,17:17,22.1,N,
M-181,2002-11-28,6:28,24,N,
M-181,2002-12-01,18:05,23.2,N,
M-181,2002-12-10,7:52,24.4,N,
M-181,2002-12-14,18:58,24.6,N,
M-181,2002-12-18,18:16,23.9,N,
M-181,2002-12-20,10:11,23.6,N,
M-181,2002-12-21,18:05,25.1,N,
M-181,2002-12-22,7:47,25,N to F,
M-181,2002-12-25,7:24,29.5,F,
M-181,2002-12-29,6:26,25.4,N,
M-181,2002-12-31,17:21,24.5,N,
M-181,2003-01-06,9:17,26.5,N,
M-181,2003-01-13,17:47,26.8,N,
M-181,2003-01-17,18:59,28.3,N to F,
M-181,2003-02-05,18:10,29.3,N,
M-181,2003-03-29,18:49,32.6,N to F,
M-181,2003-03-30,12:05,37.5,B,F
M-181,2003-09-05,6:59,38.5,N,
M-181,2003-09-20,7:21,40.2,N,
M-181,2003-10-09,6:31,42.2,N,
M-181,2003-11-03,6:26,38.1,N,
M-181,2003-11-06,6:22,41.6,N,
M-181,2004-04-27,9:11,49.6,F,
M-181,2004-05-09,18:43,50,N,
M-181,2004-05-20,7:22,48.9,N,
M-181,2005-06-27,18:38,52,N,
M-181,2005-08-24,6:54,53.4,N,
M-181,2006-09-25,18:52,58.7,F,
M-181,2007-12-24,7:23,56.4,N,
M-181,2008-02-04,6:49,52.6,N,
M-181,2008-03-21,8:49,53.4,N,
M-181,2008-04-18,7:27,52.4,N to T,
M-181,2008-10-29,7:37,59.1,F,
M-181,2008-11-14,8:26,55,N,
M-181,2010-03-19,6:35,55,N,
M-184,2002-12-22,6:31,20.9,N,
M-184,2002-12-25,7:20,21.9,N to F,
M-184,2002-12-29,6:50,21.9,N,
M-184,2002-12-31,18:30,21.3,N,
M-184,2003-01-13,18:24,22.5,N,
M-184,2003-01-17,19:04,24.8,N to F,
M-184,2003-02-16,6:34,28.8,F,
M-184,2003-03-07,19:04,31.1,N to F,
M-184,2003-03-08,6:44,31,N to F,
M-184,2003-03-13,18:02,30,N,
M-184,2003-03-18,18:35,29.2,N,
M-184,2003-03-29,11:34,30,N,
M-185,2002-11-20,18:30,15,N,
M-185,2002-11-25,6:14,15.7,N,
M-185,2002-11-26,17:33,15.8,N,
M-185,2002-11-28,6:31,15.8,N,
M-185,2002-12-01,18:02,15.7,N,
M-185,2002-12-14,18:25,17.4,N,
M-185,2002-12-18,18:07,17.5,N,
M-185,2002-12-22,6:21,18.3,N,
M-185,2002-12-29,6:43,19.7,N,
M-185,2002-12-31,17:25,19.6,N,
M-185,2003-01-03,8:37,20.6,N,
M-185,2003-01-13,18:13,20.6,N,
M-185,2003-02-16,6:33,26.6,F,
M-185,2003-03-07,19:11,27.7,N to F,
M-185,2003-03-13,18:51,28,N,
M-185,2003-03-18,18:56,27.5,N,
M-185,2003-03-26,18:14,27.3,N,
M-185,2003-03-29,11:40,27,N,
M-188,2002-12-14,18:44,21.1,N,
M-188,2002-12-18,18:25,21,N,S
M-188,2002-12-22,6:51,20.9,N,
M-188,2002-12-29,6:35,22.2,N,
M-188,2002-12-31,17:19,21.9,N,
M-188,2003-01-03,8:42,23.2,N,
M-188,2003-01-13,18:30,23.4,N,
M-188,2003-01-17,19:06,24.6,N,
M-188,2003-02-05,18:23,26.8,N,
M-188,2003-02-15,18:59,28.3,N to F,
M-188,2003-03-08,7:34,28.9,N,S
M-188,2003-03-18,18:13,28.4,N,
M-188,2003-03-26,17:49,30.1,N,
M-188,2003-08-25,18:22,37.5,N,
M-188,2003-09-20,6:41,40.5,N,
M-188,2003-10-09,18:35,41,N,
M-188,2004-06-06,18:37,51.1,N,
M-188,2006-03-25,6:41,53.3,N,
M-188,2007-05-20,7:53,54.8,N,
M-191,2002-12-22,6:23,15.8,N,
M-191,2002-12-25,6:28,15,N,
M-191,2002-12-29,6:27,15.8,N,
M-191,2002-12-31,17:21,16.1,N,
M-191,2003-01-03,8:44,16.5,N,
M-191,2003-01-13,17:50,17.8,N,
M-191,2003-01-17,18:59,18.5,N,
M-191,2003-02-05,18:14,20.7,F,S
M-191,2003-02-15,19:03,21.3,N,
M-191,2003-03-08,6:44,23.1,N,
M-191,2003-03-13,17:34,23.5,N,
M-191,2003-03-18,18:30,23.5,N,
M-191,2003-03-26,17:57,24.1,N,
M-191,2003-08-07,18:15,28.7,N,
M-191,2003-08-09,6:26,29.6,N,
M-191,2003-08-21,18:44,29.2,N,
M-191,2003-09-08,18:40,28.4,N,
M-191,2003-09-12,18:40,29.1,N,
M-191,2003-09-20,6:40,31.6,N,
M-191,2003-10-09,6:25,33.6,N,
M-191,2004-04-15,7:10,46.4,F,F
M-191,2004-04-30,18:32,43,N,
M-191,2004-05-03,6:38,43.4,N,
M-191,2004-05-29,6:48,50.1,F,
M-191,2004-06-03,18:45,45.7,N,
M-191,2004-10-16,7:01,48.2,N,
M-191,2004-10-19,6:25,52.3,N,
M-191,2004-10-25,7:22,58.1,B,
M-191,2004-12-20,19:00,54.7,N,
M-193,2002-12-14,18:40,9.7,N,
M-193,2003-03-24,18:37,18.5,N,
M-193,2003-03-29,18:32,19.6,N to F,
M-193,2003-08-07,17:45,23.7,N,
M-193,2003-09-03,7:08,24.6,N to F,
M-193,2003-09-05,6:59,24.4,N,
M-193,2003-09-12,18:50,24.3,N,
M-193,2003-10-23,6:20,28.9,N,
M-193,2003-11-11,6:25,30.7,N,
M-193,2004-05-28,19:03,43.1,N,
M-193,2004-06-03,18:59,42.4,N,
M-193,2004-06-13,17:33,42.1,N,
M-193,2004-06-14,18:48,44.3,N to F,
M-193,2004-06-17,18:37,42,N,
M-193,2004-06-22,6:41,44.4,N to F,
M-193,2004-11-06,7:06,48.8,N to F,
M-193,2004-11-19,6:54,49.4,F,
M-193,2005-01-09,7:18,51.8,N to F,
M-193,2005-01-29,6:58,52.3,N to F,
M-194,2002-12-01,18:04,7.6,N,
M-194,2002-12-25,7:21,9.9,N,
M-194,2003-01-03,8:38,11.3,N,
M-194,2003-01-13,18:08,11.8,N,
M-194,2003-01-17,19:02,12.6,N,
M-194,2003-02-05,18:16,14.5,F,S
M-194,2003-02-15,19:06,15.7,N to F,S
M-194,2003-03-08,6:40,17.8,N to F,
M-194,2003-03-13,17:36,17.9,N,
M-194,2003-03-18,18:14,17.8,N,
M-194,2003-03-24,18:36,17.9,N,
M-194,2003-03-26,17:48,18.3,N,
M-194,2003-03-29,18:29,19.1,N to F,S
M-194,2003-08-07,17:43,22.7,N,
M-194,2003-08-14,18:51,24,N,
M-194,2003-08-21,17:55,23.2,N,
M-194,2003-08-25,18:51,23.6,N,S
M-194,2003-09-03,7:09,24.5,N to F,
M-194,2003-09-05,6:38,24.2,N,
M-194,2003-09-12,18:46,23.6,N,
M-194,2003-09-15,6:58,24.7,N,
M-194,2003-09-20,6:43,25.3,N,
M-194,2003-10-14,7:10,30.1,N,
M-194,2003-10-23,6:19,30,N,
M-194,2003-11-11,6:24,30.2,N,
M-194,2003-11-13,6:28,29.5,N,
M-194,2004-05-03,6:41,44.3,N to F,
M-194,2004-05-19,18:55,43,N to F,
M-194,2004-05-29,6:35,45.9,N to F,
M-194,2004-06-14,17:36,45.1,N,
M-194,2004-06-26,17:31,42.7,N,
M-194,2004-10-16,7:09,46.5,N,
M-194,2004-11-07,10:17,49.4,N to F,
M-194,2004-11-19,6:33,46.7,N,
M-194,2004-12-14,18:51,47.1,N,
M-194,2004-12-28,18:27,48.4,N,
M-194,2005-01-02,8:00,47.2,N,
M-194,2005-01-09,7:17,49,N to F,
M-194,2005-02-08,6:48,48.9,N to F,
M-194,2005-07-09,8:32,46.2,N,
M-194,2005-08-02,18:10,43.8,N,
M-194,2005-08-03,6:45,50.4,F,
M-194,2005-08-28,17:21,53.5,N to F,
M-194,2005-09-12,6:42,52.4,N,
M-194,2006-02-10,6:48,49.1,N,
M-194,2006-03-16,8:34,53,N,
M-194,2006-09-29,8:47,51.4,N,
M-194,2007-03-12,8:00,54,N to F,
M-194,2007-12-25,6:30,48,N,
M-194,2008-11-14,7:19,49.5,N,
M-194,2008-11-29,7:31,53.9,N to F,
M-194,2009-05-29,6:42,49.5,N,
M-194,2009-07-24,9:03,57.4,F,
M-194,2009-08-14,9:03,58.6,F,
M-200,2003-08-21,18:34,9.2,N,
M-200,2003-08-25,18:14,9.9,N,
M-200,2003-09-08,18:05,9.8,N to T,
M-200,2003-09-15,7:24,9.8,N,
M-200,2003-09-20,7:50,9.8,N,S
M-200,2003-10-09,18:48,13.3,N,S
M-200,2003-10-14,7:13,13.3,N,
M-200,2003-10-18,17:44,13.7,N,
M-201,2003-08-21,18:37,11.7,N,
M-201,2003-09-08,18:19,13.4,N,
M-201,2003-10-14,7:10,14,N,
M-201,2003-10-18,17:48,14.5,N,
M-201,2003-10-27,17:47,14.3,N,
M-201,2003-11-06,6:22,15.7,N,
M-201,2003-11-08,18:35,15.5,N,
M-201,2003-11-13,6:20,14.6,N,
M-201,2004-05-29,6:47,38.2,N,
M-201,2004-05-29,18:49,38.1,N,
M-201,2004-06-01,8:53,38.3,N,
M-201,2004-06-06,18:36,36.6,N,
M-201,2004-06-27,7:04,35.7,N,
M-201,2004-06-27,18:58,35.1,N,
M-201,2004-10-14,7:09,45.3,F,
M-201,2004-10-19,6:26,45.2,N,
M-201,2004-11-07,6:43,45.7,N to F,
M-201,2004-11-15,17:48,46.1,N,
M-201,2004-11-30,6:37,50.9,B,
M-201,2004-12-14,18:07,49.2,N,
M-201,2004-12-21,19:11,47.9,N,
M-201,2004-12-29,7:08,47.2,N,
M-201,2004-12-30,17:16,48.1,N,
M-201,2005-02-03,19:17,49.1,N,
M-201,2005-07-02,10:27,51.5,N,
M-201,2005-07-20,8:55,50.1,N,
M-201,2005-08-02,8:13,57.3,F,
M-201,2005-08-24,18:54,58.5,F,
M-201,2005-08-29,6:44,63.3,B,
M-201,2005-09-21,17:38,57.8,N to F,
M-201,2008-01-18,7:34,66,N to F,
M-201,2008-02-20,6:50,66.5,N to F,
M-201,2009-08-09,6:44,60,N,
M-202,2003-09-08,18:44,11.1,N,
M-202,2003-09-20,6:53,12.1,N,
M-202,2003-10-14,7:09,12.4,N,
M-202,2003-10-18,17:55,12.6,N,
M-202,2003-10-27,17:48,12.4,N,
M-202,2003-11-06,6:22,14.2,N,
M-202,2003-11-08,17:46,13.8,N,
M-203,2003-08-21,18:49,8.5,N,
M-203,2003-11-06,6:48,12.5,N,S
M-203,2003-11-08,18:02,12.2,N,
M-203,2003-11-13,6:27,12.5,N,
M-203,2003-11-17,18:11,12.3,N,
M-203,2004-05-29,7:23,36.4,F,
M-203,2004-06-14,18:31,34.6,N,
M-203,2004-10-16,7:04,42.7,N,
M-203,2004-11-04,7:11,44,N,
M-203,2004-11-06,6:56,44.4,N to F,
M-203,2004-11-07,6:41,46.4,F,
M-203,2004-12-14,18:06,46.3,N,
M-203,2004-12-20,17:54,45.8,N,
M-203,2005-01-02,6:26,46.5,N,
M-203,2005-02-03,19:18,48.7,N,
M-203,2005-02-08,7:09,50,F,
M-203,2005-02-12,19:20,47.4,N,
M-203,2005-06-23,6:32,50,F,
M-203,2006-01-30,19:03,53.8,N,
M-203,2006-02-10,6:50,53.4,N,
M-203,2006-03-26,7:24,54.9,N,
M-203,2006-08-30,6:35,50.7,N,
M-203,2006-09-21,6:27,57.3,F,
M-203,2008-10-17,7:44,61,N,
M-203,2008-10-28,7:07,61.4,N to F,
M-203,2008-11-12,10:50,62.2,N to F,
M-203,2008-11-28,7:17,63,F,
M-203,2009-07-21,7:50,57.3,N to F,
M-203,2011-01-03,8:07,59.8,N to F,
M-204,2003-08-21,18:49,7.4,N,
M-204,2003-09-20,6:53,8.5,N to F,
M-204,2003-10-09,18:58,10.5,N,S
M-204,2003-10-14,7:14,10.9,N,
M-204,2003-10-18,17:45,11.3,N,
M-204,2003-10-27,17:48,11.3,N,
M-204,2003-11-06,6:43,11.8,N,S
M-204,2003-11-08,17:45,11.4,N,
M-204,2003-11-13,6:24,11.8,N,
M-204,2003-11-17,18:29,10.9,N,
M-204,2004-05-09,18:44,29.7,N,
M-204,2004-05-19,6:35,31.9,N to F,
M-204,2004-06-03,18:14,30.5,N,
M-204,2004-06-14,18:09,31.4,N,
M-204,2004-06-17,18:43,30,N,
M-204,2004-06-27,6:49,31.3,N,
