date,time,latitude,longitude,context,habitat,age,sex,activity,remarks,name,name2,clanID,attendancestop,prey,obsstart,obsstop,sucklingID,denhole,injuryID,earR,earL,altitude,waypoint,observer
2015-10-05,06:52,-3.19350,35.57300,den Logozo,GRS,cub,,,,S-245,,S,8:58,1,,,,,,,,1748.8,,PN
2015-10-05,06:52,-3.19350,35.57300,den Logozo,GRS,cub,,,,S-245,,S,8:58,1,,,,,,,,1748.8,,PN
2015-10-05,06:52,-3.19350,35.57300,den Logozo,GRS,cub,,,,S-246,,S,8:58,1,,,,,,,,1748.8,,PN
2015-10-05,06:52,-3.19350,35.57300,den Logozo,GRS,cub,,,,S-247,,S,8:58,1,,,,,,,,1748.8,,PN
2015-10-05,06:52,-3.19350,35.57300,den Logozo,GRS,cub,,,,S-248,,S,8:58,1,,,,,,,,1748.8,,PN
2015-10-05,06:52,-3.19350,35.57300,den Logozo,GRS,cub,,,,S-249,,S,8:58,1,,,,,,,,1748.8,,PN
2015-10-05,09:12,-3.20146,35.57461,,GRS,ad,1,,,M-197,,S,,,,,,,,,,,,PN
2015-10-05,09:12,-3.20146,35.57461,,GRS,ad,2,,,S-139,,S,,,,,,,,,,,,PN
2015-10-05,09:12,-3.20146,35.57461,,GRS,ad,2,,,S-186,,S,,,,,,,,,,,,PN
2015-10-05,09:12,-3.20146,35.57461,,GRS,cub,,,mucus collected,S-226,,S,,,,,,,,,,,,PN
2015-10-05,09:12,-3.20146,35.57461,,GRS,cub,,,,S-236,,S,,,,,,,,,,,,PN
2015-10-05,09:12,-3.20146,35.57461,,GRS,cub,,,,S-237,,S,,,,,,,,,,,,PN
2015-10-05,09:12,-3.20146,35.57461,,GRS,cub,,,mucus collected,S-240,,S,,,,,,,,,,,,PN
2015-10-07,07:07,-3.19350,35.57300,den Logozo,GRS,ad,1,,,L-278,,S,8:00,3,,,,,,,,1748.8,,PN
2015-10-07,07:07,-3.19350,35.57300,den Logozo,GRS,ad,2,,,S-127,,S,8:00,3,,,,,,,,1748.8,,PN
2015-10-07,07:07,-3.19350,35.57300,den Logozo,GRS,ad,2,,,S-180,,S,8:00,3,,,,,,,,1748.8,,PN
2015-10-07,07:07,-3.19350,35.57300,den Logozo,GRS,cub,,,,S-229,,S,8:00,3,,,,,,,,1748.8,,PN
2015-10-07,07:07,-3.19350,35.57300,den Logozo,GRS,cub,,,,S-236,,S,8:00,3,,,,,,,,1748.8,,PN
2015-10-07,07:07,-3.19350,35.57300,den Logozo,GRS,cub,,,,S-237,,S,8:00,3,,,,,,,,1748.8,,PN
2015-10-07,07:07,-3.19350,35.57300,den Logozo,GRS,cub,,,,S-242,,S,8:00,3,,,,,,,,1748.8,,PN
2015-10-07,07:07,-3.19350,35.57300,den Logozo,GRS,cub,,,,S-245,,S,8:00,3,,,,,,,,1748.8,,PN
2015-10-07,07:07,-3.19350,35.57300,den Logozo,GRS,cub,,,,S-246,,S,8:00,3,,,,,,,,1748.8,,PN
2015-10-07,07:07,-3.19350,35.57300,den Logozo,GRS,cub,,,,S-247,,S,8:00,3,,,,,,,,1748.8,,PN
2015-10-07,07:07,-3.19350,35.57300,den Logozo,GRS,cub,,,,S-248,,S,8:00,3,,,,,,,,1748.8,,PN
2015-10-07,07:07,-3.16523,35.55091,den Lemagrut,GRS,cub,,,,S-235,,S,8:00,3,,,,,,,,1748.8,,PN
2015-10-07,09:35,-3.20074,35.50305,den Fahari,GRS,cub,,,,F-212,,F,11:19,1,,,,,,,,1759.8,,PN
2015-10-07,09:35,-3.20074,35.50305,den Fahari,GRS,ad,1,resting,,S-091,,F,11:19,1,,,,,,,,1759.8,,PN
2015-10-07,11:38,-3.22477,35.50727,,GRS,ad,1,,,F-190,,F,,,,,,,,,,,,PN
2015-10-07,11:38,-3.22477,35.50727,,GRS,ad,2,,,F-192,,F,,,,,,,,,,,,PN
2015-10-07,11:38,-3.22477,35.50727,,GRS,cub,,,sample taken,F-208,,F,,,,,,,,,,,,PN
2015-10-08,09:01,-3.20082,35.58009,,GRS,ad,2,,,S-186,,S,,,,,,,,,,,,PN
2015-10-08,09:01,-3.20082,35.58009,,GRS,cub,,resting,,S-240,,S,,,,,,,,,,,,PN
2015-10-08,09:13,-3.19830,35.57800,,GRS,ad,2,,,S-161,,S,,,,,,,,,,,,PN
2015-10-08,09:13,-3.19830,35.57800,,GRS,ad,2,,,S-184,,S,,,,,,,,,,,,PN
2015-10-08,09:13,-3.19830,35.57800,,GRS,ad,2,,,S-212,,S,,,,,,,,,,,,PN
2015-10-08,09:13,-3.19830,35.57800,,GRS,cub,,,,S-226,,S,,,,,,,,,,,,PN
2015-10-08,09:13,-3.19830,35.57800,,GRS,cub,,,,S-231,,S,,,,,,,,,,,,PN
2015-10-08,09:13,-3.19830,35.57800,,GRS,cub,,,,S-232,,S,,,,,,,,,,,,PN
2015-10-08,09:13,-3.19830,35.57800,,GRS,cub,,,,S-239,,S,,,,,,,,,,,,PN
2015-10-08,11:14,-3.19350,35.57300,den Logozo,GRS,ad,2,resting,,S-127,,S,11:36,2,,,,,,,,1748.8,,PN
2015-10-08,11:14,-3.19350,35.57300,den Logozo,GRS,ad,2,resting,,S-193,,S,11:36,2,,,,,,,,1748.8,,PN
2015-10-08,11:14,-3.19350,35.57300,den Logozo,GRS,cub,,,unknown cub,S-229,,S,11:36,2,,,,,,,,1748.8,,PN
2015-10-08,11:14,-3.19350,35.57300,den Logozo,GRS,cub,,,,S-242,,S,11:36,2,,,,,,,,1748.8,,PN
2015-10-09,07:41,-3.13560,35.63466,,GRS,ad,2,,,M-391,,M,,,,,,,,,,,,PN
2015-10-09,07:41,-3.13560,35.63466,,GRS,ad,2,,,M-397,,M,,,,,,,,,,,,PN
2015-10-09,08:35,-3.19350,35.57300,den Logozo,GRS,ad,2,resting,,S-127,,S,9:33,1,,,,,,,,1748.8,,PN
2015-10-09,08:35,-3.19350,35.57300,den Logozo,GRS,cub,,,playing with each other ,S-229,,S,9:33,1,,,,,,,,1748.8,,PN
2015-10-09,08:35,-3.19350,35.57300,den Logozo,GRS,cub,,,playing with each other ,S-243,,S,9:33,1,,,,,,,,1748.8,,PN
2015-10-09,08:35,-3.19350,35.57300,den Logozo,GRS,cub,,,playing with each other ,S-245,,S,9:33,1,,,,,,,,1748.8,,PN
2015-10-09,08:35,-3.19350,35.57300,den Logozo,GRS,cub,,,playing with each other ,S-246,,S,9:33,1,,,,,,,,1748.8,,PN
2015-10-09,08:35,-3.19350,35.57300,den Logozo,GRS,cub,,,playing with each other ,S-248,,S,9:33,1,,,,,,,,1748.8,,PN
2015-10-09,08:35,-3.19350,35.57300,den Logozo,GRS,cub,,resting,"playing with each other, resting with mother",S-249,,S,9:33,1,,,,,,,,1748.8,,PN
2015-10-09,08:35,-3.19350,35.57300,den Logozo,GRS,cub,,,,S-250,,S,9:33,1,,,,,,,,1748.8,,PN
2015-10-09,08:35,-3.19350,35.57300,den Logozo,GRS,cub,,,playing with each other ,S-251,,S,9:33,1,,,,,,,,1748.8,,PN
2015-10-09,09:53,-3.19850,35.57566,,GRS,ad,2,,passed here,S-125,,S,,,,,,,,,,,,PN
2015-10-09,09:53,-3.19850,35.57566,,GRS,cub,,resting,,S-230,,S,,,,,,,,,,,,PN
2015-10-09,09:53,-3.19850,35.57566,,GRS,cub,,resting,sampled,S-231,,S,,,,,,,,,,,,PN
2015-10-09,09:53,-3.19850,35.57566,,GRS,cub,,resting,,S-238,,S,,,,,,,,,,,,PN
2015-10-09,09:53,-3.19850,35.57566,,GRS,cub,,resting,,S-239,,S,,,,,,,,,,,,PN
2015-10-09,11:37,-3.19350,35.57300,den Logozo,GRS,ad,1,,,M-240,,S,11:42,1,,,,,,,,1748.8,,PN
2015-10-09,11:37,-3.19350,35.57300,den Logozo,GRS,ad,2,,,S-127,,S,11:42,1,,,,,,,,1748.8,,PN
2015-10-10,08:00,-3.23484,35.53785,,DRP,ad,1,resting,,F-154,,T,,,,,,,,,,,,PN
2015-10-10,08:00,-3.23484,35.53785,,DRP,ad,2,resting,,T-104,,T,,,,,,,,,,,,PN
2015-10-10,08:00,-3.23484,35.53785,,DRP,ad,2,resting ,,T-141,,T,,,,,,,,,,,,PN
2015-10-10,11:02,-3.20509,35.50100,kill WIL,GRS,ad,2,,seen at WIL kill,F-097,,F,11:14,,,,,,,,,,,PN
2015-10-10,11:02,-3.20509,35.50100,kill WIL,GRS,cub,,,seen at WIL kill,F-208,,F,11:14,,,,,,,,,,,PN
2015-10-10,11:02,-3.20509,35.50100,kill WIL,GRS,cub,,,seen at WIL kill,F-209,,F,11:14,,,,,,,,,,,PN
2015-10-11,07:42,-3.20074,35.50305,den Fahari,GRS,ad,2,,,F-157,,F,,1,,,,,,,,1759.8,,PN
2015-10-11,07:42,-3.20074,35.50305,den Fahari,GRS,cub,,,,F-212,,F,,1,,,,,,,,1759.8,,PN
2015-10-11,07:53,-3.20384,35.50065,,GRS,ad,1,,,A-185,,F,,,,,,,,,,,,PN
2015-10-11,07:53,-3.20384,35.50065,,GRS,ad,2,resting,,F-136,,F,,,,,,,,,,,,PN
2015-10-11,07:53,-3.20384,35.50065,,GRS,ad,2,,,F-181,,F,,,,,,,,,,,,PN
2015-10-11,07:53,-3.20384,35.50065,,GRS,ad,2,resting,,F-199,,F,,,,,,,,,,,,PN
2015-10-11,07:53,-3.20384,35.50065,,GRS,cub,,,"pooed, sample taken",F-211,,F,,,,,,,,,,,,PN
2015-10-11,09:25,-3.20523,35.50556,,GRS,ad,2,walking,,F-107,,F,,,,,,,,,,,,PN
2015-10-11,09:25,-3.20523,35.50556,,GRS,ad,1,walking,,F-140,,F,,,,,,,,,,,,PN
2015-10-11,09:25,-3.20523,35.50556,,GRS,ad,2,walking,,F-192,,F,,,,,,,,,,,,PN
2015-10-11,09:25,-3.20523,35.50556,,GRS,sad,2,walking,,F-204,,F,,,,,,,,,,,,PN
2015-10-12,06:55,-3.19350,35.57300,den Logozo,GRS,ad,1,,came to the den,L-299,,S,9:00,3,,,,,,,,1748.8,,PN
2015-10-12,06:55,-3.19350,35.57300,den Logozo,GRS,ad,2,,,S-155,,S,9:00,3,,,,,,,,1748.8,,PN
2015-10-12,06:55,-3.19350,35.57300,den Logozo,GRS,ad,2,,,S-159,,S,9:00,3,,,,,,,,1748.8,,PN
2015-10-12,06:55,-3.19350,35.57300,den Logozo,GRS,ad,2,,,S-165,,S,9:00,3,,,,,,,,1748.8,,PN
2015-10-12,06:55,-3.19350,35.57300,den Logozo,GRS,ad,2,,left den,S-180,,S,9:00,3,,,,,,,,1748.8,,PN
2015-10-12,06:55,-3.19350,35.57300,den Logozo,GRS,sad,1,,,S-225,,S,9:00,3,,,,,,,,1748.8,,PN
2015-10-12,06:55,-3.19350,35.57300,den Logozo,GRS,cub,,,,S-226,,S,9:00,3,,,,,,,,1748.8,,PN
2015-10-12,06:55,-3.19350,35.57300,den Logozo,GRS,cub,,,,S-229,,S,9:00,3,,,,,,,,1748.8,,PN
2015-10-12,06:55,-3.19350,35.57300,den Logozo,GRS,cub,,,,S-234,,S,9:00,3,,,,,,,,1748.8,,PN
2015-10-12,06:55,-3.19350,35.57300,den Logozo,GRS,ad,2,,,S-235,,S,9:00,3,,,,,,,,1748.8,,PN
2015-10-12,06:55,-3.19350,35.57300,den Logozo,GRS,cub,,,,S-243,,S,9:00,3,,,,,,,,1748.8,,PN
2015-10-12,06:55,-3.19350,35.57300,den Logozo,GRS,cub,,,,S-244,,S,9:00,3,,,,,,,,1748.8,,PN
2015-10-12,06:55,-3.19350,35.57300,den Logozo,GRS,cub,,,,S-247,,S,9:00,3,,,,,,,,1748.8,,PN
2015-10-12,06:55,-3.19350,35.57300,den Logozo,GRS,cub,,,,S-248,,S,9:00,3,,,,,,,,1748.8,,PN
2015-10-12,06:55,-3.19350,35.57300,den Logozo,GRS,cub,,,,S-249,,S,9:00,3,,,,,,,,1748.8,,PN
2015-10-12,06:55,-3.19350,35.57300,den Logozo,GRS,cub,,,,S-250,,S,9:00,3,,,,,,,,1748.8,,PN
2015-10-12,06:55,-3.19350,35.57300,den Logozo,GRS,cub,,,,S-251,,S,9:00,3,,,,,,,,1748.8,,PN
2015-10-12,09:33,-3.19996,35.57876,,GRS,ad,1,walking,,L-299,,S,,,,,,,,,,,,PN
2015-10-12,09:33,-3.19996,35.57876,,GRS,cub,,,pooed,S-238,,S,,,,,,,,,,,,PN
2015-10-12,09:33,-3.19996,35.57876,,GRS,cub,,resting,,S-239,,S,,,,,,,,,,,,PN
2015-10-12,10:01,-3.19711,35.56136,,GRS,ad,1,resting,,N-177,,S,,,,,,,,,,,,PN
2015-10-12,10:01,-3.19711,35.56136,,GRS,ad,2,resting,,S-161,,S,,,,,,,,,,,,PN
2015-10-12,10:01,-3.19711,35.56136,,GRS,ad,2,resting,,S-182,,S,,,,,,,,,,,,PN
2015-10-13,07:02,-3.16760,35.56030,,GRS,ad,1,,,A-289,,L,,,,,,,,,,,,PN
2015-10-13,07:02,-3.16760,35.56030,,GRS,ad,2,,,L-205,,L,,,,,,,,,,,,PN
2015-10-13,07:02,-3.16760,35.56030,,GRS,ad,2,,,L-359,,L,,,,,,,,,,,,PN
2015-10-13,07:02,-3.16760,35.56030,,GRS,ad,1,,,L-395,,L,,,,,,,,,,,,PN
2015-10-13,07:02,-3.16760,35.56030,,GRS,ad,2,,,L-399,,L,,,,,,,,,,,,PN
2015-10-13,07:02,-3.16760,35.56030,,GRS,ad,2,,,L-413,,L,,,,,,,,,,,,PN
2015-10-13,07:02,-3.16760,35.56030,,GRS,cub,,,sampled,L-461,,L,,,,,,,,,,,,PN
2015-10-13,07:02,-3.16760,35.56030,,GRS,cub,,,,L-462,,L,,,,,,,,,,,,PN
2015-10-13,07:02,-3.16760,35.56030,,GRS,cub,,,,L-463,,L,,,,,,,,,,,,PN
2015-10-13,07:02,-3.16760,35.56030,,GRS,cub,,,,L-464,,L,,,,,,,,,,,,PN
2015-10-13,07:02,-3.16760,35.56030,,GRS,cub,,,dark faced cub,L-465,,L,,,,,,,,,,,,PN
2015-10-14,06:47,-3.19863,35.59522,,GRS,ad,,walking,boundary patrol,E-179,,N,,,,,,,,,,,,PN
2015-10-14,06:47,-3.19863,35.59522,,GRS,ad,,walking,,M-267,,N,,,,,,,,,,,,PN
2015-10-14,06:47,-3.19863,35.59522,,GRS,ad,,walking,,N-224,,N,,,,,,,,,,,,PN
2015-10-14,06:47,-3.19863,35.59522,,GRS,ad,,walking,boundary patrol,N-227,,N,,,,,,,,,,,,PN
2015-10-14,06:47,-3.19863,35.59522,,GRS,sad,,walking,boundary patrol,N-234,,N,,,,,,,,,,,,PN
2015-10-14,07:20,-3.20662,35.60313,,GRS,cub,,resting,,N-240,,N,,,,,,,,,,,,PN
2015-10-14,07:29,-3.20957,35.60607,kill BUF,GRS,ad,,foraging,,M-267,,N,7:42,,,,,,,,,,,PN
2015-10-14,07:29,-3.20957,35.60607,kill BUF,GRS,ad,,foraging,,M-278,,N,7:42,,,,,,,,,,,PN
2015-10-14,07:29,-3.20957,35.60607,kill BUF,GRS,sad,,foraging,,N-236,,N,7:42,,,,,,,,,,,PN
2015-10-14,07:29,-3.20957,35.60607,kill BUF,GRS,cub,,foraging,,N-244,,N,7:42,,,,,,,,,,,PN
2015-10-14,07:29,-3.20957,35.60607,kill BUF,GRS,cub,,foraging,,N-250,,N,7:42,,,,,,,,,,,PN
2015-10-14,07:29,-3.20957,35.60607,kill BUF,GRS,cub,,foraging,,N-251,,N,7:42,,,,,,,,,,,PN
2015-10-14,09:35,-3.19999,35.57190,den Simple,GRS,ad,,,,S-161,,S,10:06,1,,,,,,,,1735.0,,PN
2015-10-14,09:35,-3.19999,35.57190,den Simple,GRS,cub,,,around the den,S-226,,S,10:06,1,,,,,,,,1735.0,,PN
2015-10-14,09:35,-3.19999,35.57190,den Simple,GRS,cub,,,came to the den,S-227,,S,10:06,1,,,,,,,,1735.0,,PN
2015-10-14,09:35,-3.19999,35.57190,den Simple,GRS,cub,,,came to the den,S-228,,S,10:06,1,,,,,,,,1735.0,,PN
2015-10-14,09:35,-3.19999,35.57190,den Simple,GRS,cub,,,,S-230,,S,10:06,1,,,,,,,,1735.0,,PN
2015-10-14,09:35,-3.19999,35.57190,den Simple,GRS,cub,,,,S-231,,S,10:06,1,,,,,,,,1735.0,,PN
2015-10-14,09:35,-3.19999,35.57190,den Simple,GRS,cub,,,,S-243,,S,10:06,1,,,,,,,,1735.0,,PN
2015-10-14,10:09,-3.19755,35.57061,,DRP,ad,1,resting,,L-299,,S,,,,,,,,,,,,PN
2015-10-14,10:09,-3.19755,35.57061,,DRP,ad,2,resting,,S-165,,S,,,,,,,,,,,,PN
2015-10-14,10:09,-3.19755,35.57061,,DRP,ad,2,resting,,S-194,,S,,,,,,,,,,,,PN
2015-10-14,10:09,-3.19755,35.57061,,DRP,cub,,resting,,S-234,,S,,,,,,,,,,,,PN
2015-10-14,10:09,-3.19755,35.57061,,DRP,cub,,resting,,S-235,,S,,,,,,,,,,,,PN
2015-10-14,10:09,-3.19755,35.57061,,DRP,cub,,walking,,S-238,,S,,,,,,,,,,,,PN
2015-10-14,10:09,-3.19755,35.57061,,DRP,cub,,walking,,S-239,,S,,,,,,,,,,,,PN
2015-10-14,10:36,-3.19350,35.57300,den Logozo,GRS,ad,1,,,L-289,,S,10:48,1,,,,,,,,1748.8,,PN
2015-10-14,10:36,-3.19350,35.57300,den Logozo,GRS,ad,1,,,L-316,,S,10:48,1,,,,,,,,1748.8,,PN
2015-10-14,10:36,-3.19350,35.57300,den Logozo,GRS,ad,1,,,M-240,,S,10:48,1,,,,,,,,1748.8,,PN
2015-10-14,10:36,-3.19350,35.57300,den Logozo,GRS,ad,1,,,M-254,,S,10:48,1,,,,,,,,1748.8,,PN
2015-10-14,10:36,-3.19350,35.57300,den Logozo,GRS,ad,1,,swollen muzzle,S-135,,S,10:48,1,,,,,,,,1748.8,,PN
2015-10-14,10:36,-3.19350,35.57300,den Logozo,GRS,ad,2,,at the den hole,S-193,,S,10:48,1,,,,,,,,1748.8,,PN
2015-10-14,10:36,-3.19350,35.57300,den Logozo,GRS,ad,2,,limping,S-212,,S,10:48,1,,,,,,,,1748.8,,PN
2015-10-15,07:14,-3.19350,35.57300,den Logozo,GRS,ad,1,,,A-150,,L,10:27,2,,,,,,,,1748.8,,PN
2015-10-15,07:14,-3.19350,35.57300,den Logozo,GRS,ad,2,,,L-205,,L,10:27,2,,,,,,,,1748.8,,PN
2015-10-15,07:14,-3.19350,35.57300,den Logozo,GRS,ad,1,,,L-259,,L,10:27,2,,,,,,,,1748.8,,PN
2015-10-15,07:14,-3.19350,35.57300,den Logozo,GRS,ad,2,,left at sometime,L-312,,L,10:27,2,,,,,,,,1748.8,,PN
2015-10-15,07:14,-3.19350,35.57300,den Logozo,GRS,ad,2,resting,,L-428,,L,10:27,2,,,,,,,,1748.8,,PN
2015-10-15,07:14,-3.19350,35.57300,den Logozo,GRS,ad,2,resting,,L-429,,L,10:27,2,,,,,,,,1748.8,,PN
2015-10-15,07:14,-3.19350,35.57300,den Logozo,GRS,sad,1,,sampled (thought to may be L-461),L-454,X-097,L,10:27,2,,,,,,,,1748.8,,PN
2015-10-15,07:14,-3.19350,35.57300,den Logozo,GRS,cub,,,,L-458,,L,10:27,2,,,,,,,,1748.8,,PN
2015-10-15,07:14,-3.19350,35.57300,den Logozo,GRS,cub,,,,L-462,,L,10:27,2,,,,,,,,1748.8,,PN
2015-10-15,07:14,-3.19350,35.57300,den Logozo,GRS,cub,,,,L-463,,L,10:27,2,,,,,,,,1748.8,,PN
2015-10-15,07:14,-3.19350,35.57300,den Logozo,GRS,cub,,resting,,L-465,,L,10:27,2,,,,,,,,1748.8,,PN
2015-10-18,09:36,-3.20074,35.50305,den Fahari,GRS,ad,2,,,F-107,,F,9:45,2,,,,,,,,1759.8,,PN
2015-10-18,09:36,-3.20074,35.50305,den Fahari,GRS,ad,2,,,F-136,,F,9:45,2,,,,,,,,1759.8,,PN
2015-10-18,09:36,-3.20074,35.50305,den Fahari,GRS,ad,2,,,F-191,,F,9:45,2,,,,,,,,1759.8,,PN
2015-10-18,09:36,-3.20074,35.50305,den Fahari,GRS,ad,2,,,F-192,,F,9:45,2,,,,,,,,1759.8,,PN
2015-10-18,09:36,-3.20074,35.50305,den Fahari,GRS,sad,2,,,F-204,,F,9:45,2,,,,,,,,1759.8,,PN
2015-10-18,09:36,-3.20074,35.50305,den Fahari,GRS,cub,,,,F-211,,F,9:45,2,,,,,,,,1759.8,,PN
2015-10-18,10:18,-3.20493,35.50714,,GRS,ad,2,,shy,F-099,,F,,,,,,,,,,,,PN
2015-10-18,10:18,-3.20493,35.50714,,GRS,cub,,,climbed on rocky hill and slept,F-210,,F,,,,,,,,,,,,PN
2015-10-19,07:26,-3.14391,35.57432,,GRL,ad,1,resting,,E-094,,E,,,,,,,,,,,,PN
2015-10-19,08:47,-3.19350,35.57300,den Logozo,GRS,ad,2,resting,left at sometime,L-205,,L,9:20,2,,,,,,,,1748.8,,PN
2015-10-19,08:47,-3.19350,35.57300,den Logozo,GRS,cub,,resting,,L-462,,L,9:20,2,,,,,,,,1748.8,,PN
2015-10-19,08:47,-3.19350,35.57300,den Logozo,GRS,cub,,resting,,L-463,,L,9:20,2,,,,,,,,1748.8,,PN
2015-10-19,08:47,-3.19350,35.57300,den Logozo,GRS,cub,,resting,,L-465,,L,9:20,2,,,,,,,,1748.8,,PN
2015-10-19,09:43,-3.16842,35.55689,den Lekule ,GRS,ad,2,,with newly born cub,L-413,,L,9:47,2,,,,,,,,1748.0,,PN
2015-10-19,09:43,-3.16842,35.55689,den Lekule ,GRS,cub,,,,L-467,,L,9:47,2,,,,,,,,1748.0,,PN
2015-10-19,09:47,-3.16477,35.55474,,GRS,ad,2,walking ,,L-205,,L,,,,,,,,,,,,PN
2015-10-19,09:47,-3.16477,35.55474,,GRS,ad,2,walking,,L-258,,L,,,,,,,,,,,,PN
2015-10-19,09:59,-3.16009,35.55063,,SWA,ad,1,,,A-237,,L,,,,,,,,,,,,PN
2015-10-19,09:59,-3.16009,35.55063,,SWA,ad,2,,,L-205,,L,,,,,,,,,,,,PN
2015-10-19,09:59,-3.16009,35.55063,,SWA,ad,1,,,L-259,,L,,,,,,,,,,,,PN
2015-10-19,09:59,-3.16009,35.55063,,SWA,ad,2,,,L-399,,L,,,,,,,,,,,,PN
2015-10-19,09:59,-3.16009,35.55063,,SWA,ad,2,,,L-429,,L,,,,,,,,,,,,PN
2015-10-20,07:03,-3.20044,35.57939,,GRS,ad,2,,,S-127,,S,,,,,,,,,,,,PN
2015-10-20,07:03,-3.20044,35.57939,,GRS,cub,,,following S-127,S-229,,S,,,,,,,,,,,,PN
2015-10-20,07:03,-3.20044,35.57939,,GRS,cub,,,sampled,S-249,,S,,,,,,,,,,,,PN
2015-10-20,08:08,-3.19999,35.57190,den Simple,GRS,ad,1,,,L-278,,S,8:25,2,,,,,,,,1735.8,,PN
2015-10-20,08:08,-3.19999,35.57190,den Simple,GRS,ad,1,,,L-308,,S,8:25,2,,,,,,,,1735.8,,PN
2015-10-20,08:08,-3.19999,35.57190,den Simple,GRS,ad,1,,,L-321,,S,8:25,2,,,,,,,,1735.8,,PN
2015-10-20,08:08,-3.19999,35.57190,den Simple,GRS,ad,2,resting,,S-182,,S,8:25,2,,,,,,,,1735.8,,PN
2015-10-20,08:08,-3.19999,35.57190,den Simple,GRS,cub,,,"cute fat, around the den",S-232,,S,8:25,2,,,,,,,,1735.8,,PN
2015-10-20,08:08,-3.19999,35.57190,den Simple,GRS,cub,,,,S-235,,S,8:25,2,,,,,,,,1735.8,,PN
2015-10-20,08:08,-3.19999,35.57190,den Simple,GRS,cub,,,entered the den,S-251,,S,8:25,2,,,,,,,,1735.8,,PN
2015-10-20,08:26,-3.19891,35.56702,,GRS,ad,1,walking,walking towards the resting place,L-299,,S,,,,,,,,,,,,PN
2015-10-20,08:32,-3.20031,35.56947,,GRS,ad,1,,,A-295,,S,,,,,,,,,,,,PN
2015-10-20,08:32,-3.20031,35.56947,,GRS,ad,1,resting,,A-327,,S,,,,,,,,,,,,PN
2015-10-20,08:32,-3.20031,35.56947,,GRS,ad,1,,,N-176,,S,,,,,,,,,,,,PN
2015-10-20,08:53,-3.20033,35.57312,,GRS,ad,1,resting,,L-278,,S,,,,,,,,,,,,PN
2015-10-20,09:17,-3.20392,35.59054,,GRS,ad,2,walking,,S-127,,S,,,,,,,,,,,,PN
2015-10-21,07:20,-3.20074,35.50305,den Fahari,GRS,ad,1,,,A-124,,F,7:50,1,,,,,,,,1759.8,,PN
2015-10-21,07:20,-3.20074,35.50305,den Fahari,GRS,ad,2,,,F-097,,F,7:50,1,,,,,,,,1759.8,,PN
2015-10-21,07:20,-3.20074,35.50305,den Fahari,GRS,ad,2,,,F-130,,F,7:50,1,,,,,,,,1759.8,,PN
2015-10-21,07:20,-3.20074,35.50305,den Fahari,GRS,ad,2,,,F-159,,F,7:50,1,,,,,,,,1759.8,,PN
2015-10-21,07:20,-3.20074,35.50305,den Fahari,GRS,ad,2,,,F-169,,F,7:50,1,,,,,,,,1759.8,,PN
2015-10-21,07:20,-3.20074,35.50305,den Fahari,GRS,ad,1,,,F-183,,F,7:50,1,,,,,,,,1759.8,,PN
2015-10-21,07:20,-3.20074,35.50305,den Fahari,GRS,ad,2,,,F-199,,F,7:50,1,,,,,,,,1759.8,,PN
2015-10-21,07:20,-3.20074,35.50305,den Fahari,GRS,sad,2,,,F-204,,F,7:50,1,,,,,,,,1759.8,,PN
2015-10-21,07:20,-3.20074,35.50305,den Fahari,GRS,cub,,,,F-212,,F,7:50,1,,,,,,,,1759.8,,PN
2015-10-21,07:20,-3.20074,35.50305,den Fahari,GRS,cub,,,,F-214,,F,7:50,1,,,,,,,,1759.8,,PN
2015-10-21,07:20,-3.20074,35.50305,den Fahari,GRS,cub,,,"unknown, new cub",,,F,7:50,1,,,,,,,,1759.8,,PN
2015-10-21,09:48,-3.20499,35.50019,,GRS,ad,1,,,A-185,,L,,,,,,,,,,,,PN
2015-10-21,09:48,-3.20499,35.50019,,GRS,ad,2,,,F-144,,L,,,,,,,,,,,,PN
2015-10-22,07:14,-3.16666,35.55856,,GRS,ad,1,,,A-237,,L,,,,,,,,,,,,PN
2015-10-22,07:14,-3.16666,35.55856,,GRS,ad,2,,,L-205,,L,,,,,,,,,,,,PN
2015-10-22,07:14,-3.16666,35.55856,,GRS,ad,1,walking,"walked around, slept",L-259,,L,,,,,,,,,,,,PN
2015-10-22,07:14,-3.16666,35.55856,,GRS,ad,2,resting,,L-428,,L,,,,,,,,,,,,PN
2015-10-22,07:14,-3.16666,35.55856,,GRS,ad,2,,vomited,L-429,,L,,,,,,,,,,,,PN
2015-10-22,07:14,-3.16666,35.55856,,GRS,cub,,,,L-462,,L,,,,,,,,,,,,PN
2015-10-22,07:14,-3.16666,35.55856,,GRS,cub,,,,L-463,,L,,,,,,,,,,,,PN
2015-10-22,07:14,-3.16666,35.55856,,GRS,cub,,resting,,L-464,,L,,,,,,,,,,,,PN
2015-10-22,07:14,-3.16666,35.55856,,GRS,cub,,resting,,L-465,,L,,,,,,,,,,,,PN
2015-10-22,07:14,-3.16666,35.55856,,GRS,ad,1,,,S-113,,L,,,,,,,,,,,,PN
2015-10-22,07:14,-3.16666,35.55856,,GRS,ad,1,,,S-114,,L,,,,,,,,,,,,PN
2015-10-22,09:32,-3.16556,35.55542,,GRS,cub,,,,,,L,,,,,,,,,,,,PN
2015-10-22,10:20,-3.16201,35.54779,,SWA,ad,1,,,A-150,,L,,,,,,,,,,,,PN
2015-10-22,10:20,-3.16201,35.54779,,SWA,ad,2,resting,,L-295,,L,,,,,,,,,,,,PN
