date,time,latitude,longitude,location,species,sequence,name,name2,focal_voc,other_sound,sequence_total,sequence_missed_start,sequence_missed_end,sequence_recorded,audioID,original_file,count_original_file,quality,context_behaviour,context_ecology,reply,comments,observer
1997-04-21,22:14,p of Lili den,,p,HYC,1,L-047,,WP,,"9a, 1s, 1a, 1t",3a,none,"6a, 1s, 1a, 1t",au_19970421_2214_L,Tape_N01,09:34,ok,,,n,"far away, not very good, recorder noise",OH+BW
1997-04-21,22:36,-3.18567,35.58500,lili,HYC,1,L-094,,WP,,10a,,,,,NA,,,,,n,,
1997-04-21,23:27,-3.18567,35.58500,lili,HYC,1,L-094,,WP,,"10a, 1t",,,,,NA,,,,,n,,
1997-04-21,23:31,-3.18567,35.58500,lili,HYC,1,,,WP,,"8a, 1t",,,,,NA,,,while le den area,,n,,
1997-04-26,9:16,-3.19067,35.59117,p,HYC,1,L-041,,WP,,10a,,,,,NA,,,"after l-002 ap l-041, l-005",,n,,
1997-05-30,18:45,-3.14017,35.50417,alibaba,HYC,1,A-095,,WP,,8a,,,,,NA,,,6 min after a-045 ap den,,n,,
1997-06-03,7:03,-3.16333,35.61750,p,HYC,1,N-045,,WP,,"1a, 4s",,,,,NA,,,"3 min after m-008 and m-087 lo to eq carc, n-045, m-010 and 2 others were ea and were displaced",eq carc,n,,
1997-06-11,9:08,-3.16400,35.61233,mouse,HYC,1,M-103,,WP,,"8a, 1t",,,,,NA,,,after/while fighting with m-104,,n,,
1997-06-19,20:39,-3.14017,35.50417,alibaba,HYC,1,A-015,,WP,,"1a, 1s, 6t",,,,,NA,,,,,n,while she wp 4 cubs ap her,
1997-06-19,21:07,-3.14017,35.50417,alibaba,HYC,1,,A-015 or other ad,WP,,"2a, 8t, (or, 8s)",,,,,NA,,,,,y ?,"the other (a-015 or ad) joins in, 5 cubs ap",
1997-06-20,7:54,-3.14017,35.50417,alibaba,HYC,1,A-050,,WP,,11a,,,,,NA,,,2 min after being ch by a-003 over 7m,,n,5 min later he le den area,
1997-06-20,18:15,-3.14017,35.50417,alibaba,HYC,1,A-050,,WP,,10a,,,,,NA,,,7 min after arriving in den area,,n,18:19 he le again,
1997-06-21,3:09,-3.14017,35.50417,alibaba,HYC,1,,adm that was with a-009,WP,,"11a, 1t, 1a",,,,,NA,,,just after ap den area,,n,,
1997-06-21,4:18,-3.14017,35.50417,alibaba,HYC,1,,adm that was with a-009,WP,,"14a, 1t",,,,,NA,,,after l for 1hour 9min and gu,,n,,
1997-06-21,6:18,-3.14017,35.50417,alibaba,HYC,1,,adm that was with a-009,WP,,"12a, 1t",,,,,NA,,,2min after ap den area with A-009,,n,,
1997-06-21,21:38,-3.14017,35.50417,alibaba,HYC,1,,,WP,,"10a, 1t",,,,,NA,,,2min after ap den area and while le den area again,,n,,
1997-06-23,0:44,-3.14017,35.50417,alibaba,HYC,1,A-095,,WP,,"1a, 4s, 2a, 1t",,,,,NA,,,after being attacked (bi in bk) by a-003,,n,,
1997-06-24,4:56,-3.14017,35.50417,alibaba,HYC,1,,,WP,,20a,,,,,NA,,,"4min after ap den, then ld",,n,,
1997-06-24,5:20,-3.14017,35.50417,alibaba,HYC,1,,,WP,,7a,,,,,NA,,,"gu, wp while wa",,n,,
1997-06-24,5:25,-3.14017,35.50417,alibaba,HYC,1,,,WP,,"16a, 1t",,,,,NA,,,while le,,n,,
1997-06-27,18:35,-3.16400,35.61233,mouse,HYC,1,M-099,,WP,,5a,,,,,NA,,,after being bi by m-012 after gt m-104,,n,,
1997-07-01,9:31,-3.17950,35.59150,labda,HYC,1,L-042,,WP,,"1a, 4s, 3a, 1t",,,,,NA,,,"after l-014 arrived at den and interactions between l-008, l-088, l-004 and l-014",,n,,
1997-07-01,9:31,-3.17950,35.59150,labda,HYC,1,L-095,,WP,,3a,,,,,NA,,,"after l-014 arrived at den and interactions between l-008, l-088, l-004 and l-014",,n,,
1997-07-01,10:02,-3.17950,35.59150,labda,HYC,1,L-004,,WP,,"1a, 1s, 1a, 1t",,,,,NA,,,"while l, l-008 ap l-004, then l-004 gu, l-004, l-008, l-042, l-090 + l-087 llok in direction of 2 hy 500m away, 10:05 they all wa towards these hy, l-004 in front, after few meters they stp again",,n,,
1997-07-01,18:17,-3.16850,35.58783,p,HYC,1,L-042,,WP,,"2a, 5s, 7a, 1t","2a, 3s",none,"2s, 7a, 1t",au_19970701_1817_L,Tape_N01,10:59,ok,"was together with L-008 + L-087, WP after L-005, L-088 + L-083 R towards them",,n,"some wind, some noise from moving micro, loud sound of engin?",OH+BW
1997-07-04,8:38,-3.17567,35.59000,limuko,HYC,1,L-094,,WP,,8a,,,,,NA,,,"6min after l-005 killed l-099 and 2, rsep 1min after she was ch by l-15",,n,,
1997-07-12,18:37,-3.17733,35.59083,lifti,HYC,1,L-088,,WP,,8a,,,,,NA,,,"50m next to dh, while l",,n,,
1997-07-17,18:00,-3.18167,35.58500,lambada,HYC,1,L-094,,WP,,"4a, 2s, 1a, 1t",,,,,NA,,,"after l-082 ap den area, l-094 in dh",,n,,
1997-07-17,18:01,-3.18167,35.58500,lambada,HYC,1,L-094,,WP,,"4s, 3a, 1t",,,,,NA,,,out of dh,,n,,
1997-07-17,18:48,-3.18167,35.58500,lambada,HYC,1,L-094,,WP,,"2a, 3s, 3a",,,,,NA,,,after l-015 ap den area,,n,,
1997-08-13,18:18,-3.16400,35.61233,mouse,HYC,1,M-098,,WP,,5s,,,,,NA,,,when m-082 ap den,,n,,
1997-08-18,20:34,-3.16400,35.61233,mouse,HYC,1,M-008,,WP,,"1a, 6s, 1a, 1s, 5a",,,,,NA,,,reply to a wp of prob m-046,,n,,
1997-08-18,22:40,-3.16400,35.61233,mouse,HYC,1,M-008,,WP,,"5s, 1a",,,,,NA,,,,,n,,
1997-08-19,0:33,-3.16400,35.61233,mouse,HYC,1,M-040,,WP,,"8a, 1t",,,,,NA,,,5min after ap den,,n,"m-082 there, m-098 - m-111 in dh, some cubs come out after wp of m-040",
1997-08-19,6:22,-3.16400,35.61233,mouse,HYC,1,M-040,,WP,,"2a, 3s, 1a, 1t",,,,,NA,,,while ap den,,n,,
1997-08-19,20:09,-3.16400,35.61233,mouse,HYC,1,,,WP,,"12a, 1t",,,,,NA,,,1min after ap den and while gt other adm,,n,,
1997-08-19,21:00,-3.16400,35.61233,Mouse,HYC,1,M-040,,WP,,"1a, 2s, 5a, 1t",none,none,"1a, 2s, 5a, 1t",au_19970819_2100_M,Tape_N01,12:27,good,"9 min after AP den and SF bum of M-007 (SU), M-006 (SU), M-005 (SU). Cubs out of DH after WP.",,n, some recorder noise,OH+BW
1997-08-19,21:05,-3.16400,35.61233,mouse,HYC,1,,,WP,,"1a, 10s",,,,,NA,,,in DH,,n,,
1997-08-20,0:16,-3.16400,35.61233,mouse,HYC,1,M-012,,WP,,unknown,,,no,,NA,,,after m-009 ap den and m-012 -su m-103 + m-104,,n,,
1997-08-20,0:36,-3.16400,35.61233,mouse,HYC,1,,,WP,,19a,,,,,NA,,,in DH,,n,,
1997-08-20,4:41,-3.16400,35.61233,mouse,HYC,1,,,WP,,"7a, 1s, 2a",,,,,NA,,,while M-012 looks into dh,,n,,
1997-08-20,5:06,-3.16400,35.61233,Mouse,HYC,1,,adm from munge clan?,WP,,"12a, 1s, 4a, 1s, 1a, 1t",6a,none,"6a, 1s, 4a, 1s, 1a, 1t",au_19970820_0506_M,Tape_N01,14:46,ok,80m from DH,,n,"quite far but not bad, some noise from moving micro",OH+BW
1997-08-20,5:10,-3.16400,35.61233,mouse,HYC,1,M-012,,WP,,"6a, 1t",,,,,NA,,,after turned in circles with m-014 in den entrance,,n,,
1997-08-20,18:53,-3.16400,35.61233,mouse,HYC,1,M-008,,WP,,"1a, 5s, 2a",,,,,NA,,,"ap den, is about 300m away",,n,,
1997-08-20,21:15,-3.16400,35.61233,Mouse,HYC,1,,M-010?,WP,,12a,3a,none,9a,au_19970820_2115_M,Tape_N01,16:30,ok,1 min after M-009 AP den,,n,"not very close, but not bad, some noise from moving micro",OH+BW
1997-08-20,21:50,-3.16400,35.61233,Mouse,HYC,1,M-010,,WP,GN,"14a, 1t",2a,none,"12a, 1t",au_19970820_2150_M,Tape_N01,17:11,ok,after cub WP in DH,,n,"not very close, but not bad, some noise from moving micro",OH+BW
1997-08-20,22:02,-3.16400,35.61233,Mouse,HYC,1,M-050,,WP,"WH, GN, GR",9a,2a,none,7a,au_19970820_2202_M,Tape_N01,18:09,ok,"while WA away, 2 min after M-082 arrived",,n,"not very close, but not bad, some noise from moving micro",OH+BW
1997-08-20,22:10,-3.16400,35.61233,mouse,HYC,1,,,WP,,"3a, 2s, 1t",,,,,NA,,,in DH,,n,,
1997-08-20,22:55,-3.16400,35.61233,mouse,HYC,1,,,WP,,"1a, 4s",,,,,NA,,,after ap den and while ap m-010 (l 50m away),,y,,
1997-08-20,22:56,-3.16400,35.61233,mouse,HYC,1,M-010,,WP,,many a,,,,,NA,,,reply to adm's wp,,n,adm ld 20m from m-010,
1997-08-20,23:19,-3.16400,35.61233,mouse,HYC,1,M-050,,WP,,"1a, 2s, 2a",,,,,NA,,,while l,,y ?,3s 5a reply from far away,
1997-08-20,12:28,-3.16400,35.61233,mouse,HYC,1,,,WP,,"2a, 7s, 1t",,,,,NA,,,in DH,,n,reply from wp from vey far away?,
1997-08-21,0:36,-3.16400,35.61233,mouse,HYC,1,M-010,,WP,,"28a, 1t",,,,,NA,,,after m-002 wa in his direction an dhe gu,,n,m-002 lo back to den while he wp,
1997-08-21,0:54,-3.16400,35.61233,Mouse,HYC,1,M-106,,WP,,"1a, 5s, 1t","1a, 1s",none,"4s, 1t",au_19970821_0054_M,Tape_N01,18:54,ok,2 min after an adm AP den up to 2m,,n,,OH+BW
1997-08-21,1:24,-3.16400,35.61233,mouse,HYC,1,,,WP,,"1a, 8s",,,,,NA,,,in DH,,n,,
1997-08-21,1:41,-3.16400,35.61233,mouse,HYC,1,,,WP,,"4a, 2s, 4a",,,,,NA,,,in DH,,n,,
1997-08-21,1:44,-3.16400,35.61233,mouse,HYC,1,,,WP,,"1a, 7s, 1t",,,,,NA,,,in DH,,n,,
1997-08-21,2:05,-3.16400,35.61233,mouse,HYC,1,,,WP,,"1a, 4s, 1t",,,,,NA,,,in DH,,n,,
1997-08-21,2:11,-3.16400,35.61233,mouse,HYC,1,,black,WP,,"4a, 1t",,,,,NA,,,,,n,,
1997-08-21,2:18,-3.16400,35.61233,mouse,HYC,1,,,WP,,8a,,,,,NA,,,,,n,,
1997-08-21,2:22,-3.16400,35.61233,mouse,HYC,1,,,WP,,"8a, 1s",,,,,NA,,,,,n,,
1997-08-21,3:04,-3.16400,35.61233,mouse,HYC,1,,,WP,,"3a, 2s, 1a, 4s",,,,,NA,,,,,y ?,,
1997-08-21,3:05,-3.16400,35.61233,mouse,HYC,1,,,WP,,6a,,,,,NA,,,,,n,,
1997-08-21,3:09,-3.16400,35.61233,mouse,HYC,1,,,WP,,"2a, 2s",,,,,NA,,,,,n,,
1997-08-21,3:27,-3.16400,35.61233,mouse,HYC,1,M-050,,WP,,"1a, 2s, 3a",,,,,NA,,,while l 50m from den,,n,,
1997-08-21,4:03,-3.16400,35.61233,mouse,HYC,1,M-010,,WP,,"1a, 4s, 6a, 1t",,,,,NA,,,"while l 5m from m-007, 20m from m-006, 10m from m-002",,n,,
1997-08-21,4:33,-3.16400,35.61233,mouse,HYC,1,,,WP,,"1a, 4s, 1t",,,,,NA,,,,,n,,
1997-08-21,4:42,-3.16400,35.61233,mouse,HYC,1,,,WP,,"1a, 6s, 1a, 2s, 1t",,,,,NA,,,,,n,,
1997-08-21,20:00,-3.16400,35.61233,Mouse,HYC,1,M-010,,WP,,"12a, 1t",2a,none,"10a, 1t",au_19970821_2000_M,Tape_N01,20:52,good,GU after WP from distance and WP,,n,some noise from moving micro,OH+BW
1997-08-21,20:10,-3.16400,35.61233,mouse,HYC,1,M-010,,WP,,6a,,,,,NA,,,,,n,,
1997-08-21,20:27,-3.16400,35.61233,mouse,HYC,1,,M-008?,WP,,"5s, 3a, 1t",,,,,NA,,,3min after M-007 arrives,,n,,
1997-08-21,23:01,-3.16400,35.61233,Mouse,HYC,1,N-045,,WP,,"1a, 4s, 1t",1a,none,"4s, 1t",au_19970821_2301_M,Tape_N01,21:55,ok,while WA in periphery of den area and after meeting M-006 and M-009,,n,some noise from moving micro,OH+BW
1997-08-21,23:38,-3.16400,35.61233,mouse,HYC,1,,N-045?,WP,,"1a, 3s, 4a",,,,,NA,,,while l 30m fom M-009 and 20m from M-040,,y,,
1997-08-21,23:39,-3.16400,35.61233,mouse,HYC,1,M-008,,WP,,"1a, 4s, 5a, 1t",,,,,NA,,,while wa and ap m-006,,n,,
1997-08-22,0:16,-3.16400,35.61233,mouse,HYC,1,,M-040?,WP,,"1a, 2s, 7a",,,,,NA,,,while l 30m from M-009 and 20m from N-045,,y ?,someone wp far away - reply?,
1997-08-22,3:57,200m sw of mouse,,p,HYC,1,M-010,,WP,,11a,,,,,NA,,,while le den area,,n,,
1997-08-22,4:10,-3.16400,35.61233,mouse,HYC,1,,,WP,,8a,,,,,NA,,,in DH,,n,,
1997-08-22,5:33,-3.16400,35.61233,mouse,HYC,1,M-009,,WP,,6s,,,,,NA,,,shortly before le den area,,n,must have left between 0533 and 0542,
1997-08-22,6:56,-3.16400,35.61233,mouse,HYC,1,M-103,,WP,,8a,,,,,NA,,,while gt m-106,,n,,
1997-08-22,21:39,-3.16400,35.61233,mouse,HYC,1,M-008,,WP,,"1a, 5s, 4a, 1t",,,,,NA,,,"1min after ap den, while standing 1m next to m-012 (su m-103 + m-104)",,n,,
1997-08-27,7:52,-3.16400,35.61233,mouse,HYC,1,M-103,,WP,,4s,,,,,NA,,,,,n,,
1997-08-27,7:55,-3.16400,35.61233,mouse,HYC,1,M-104,,WP,,"2a, 3s, 2t",,,,,NA,,,"while fo m-005, m-101 + m-102 out of den area",,n,,
1997-08-27,7:56,-3.16400,35.61233,mouse,HYC,1,M-104,,WP,,"1s, 2a, 2s, 4t",,,,,NA,,,after being ch by m-101 or m-102,,n,,
1997-08-27,8:26,-3.16400,35.61233,mouse,HYC,1,M-103,,WP,,4s,,,,,NA,,,,,n,,
1997-08-27,8:43,-3.16400,35.61233,mouse,HYC,1,M-103,,WP,,"1a, 6s, 1a",,,,,NA,,,"after wi attacked m-103, m-104, m-105 + m-106",,n,,
1997-08-27,9:34,-3.16400,35.61233,mouse,HYC,1,M-106,,WP,,4s,,,,,NA,,,after n-045 passed 5m away,,n,,
1997-08-28,7:15,-3.17817,35.54633,p,HYC,1,L-041,,WP,,"11a, 1t",,,,,NA,,,"after l-010 arrived at mti moja where l-041, l-008 + l-086 or l-087 were",,n,,
1997-08-30,6:55,-3.16283,35.61350,moru,HYC,1,M-104,,WP,,"5s, 4a",,,,,NA,,,after arriving at new den together with m-012 + m-052,,n,,
1997-08-31,18:45,-3.16400,35.61233,mouse,HYC,1,M-111,,WP,,7a,,,,,NA,,,"after m-012 ap den and m-111 makes as, but m-017 ap every time and m-111 r pe back in dh",,n,,
1997-08-31,18:45,-3.16400,35.61233,mouse,HYC,1,M-111,,WP,,5a,,,,,NA,,,"after m-012 ap den and m-111 makes as, but m-017 ap every time and m-111 r pe back in dh",,n,,
1997-08-31,18:46,-3.16400,35.61233,mouse,HYC,1,M-111,,WP,,7a,,,,,NA,,,"after m-012 ap den and m-111 makes as, but m-017 ap every time and m-111 r pe back in dh",,n,,
1997-08-31,18:56,-3.16400,35.61233,Mouse,HYC,1,M-088,,WP,,10a,2a,none,8a,au_19970831_1856_M,Tape_N01,22:53,good,after being BI by M-007 while trying to GT M-007. After wp M-088 gt m-007,,n,some noise from wind,OH+BW
1997-08-31,19:01,-3.16400,35.61233,mouse,HYC,1,,,WP,,"1a, 6s, 1t",,,,,NA,,,in DH,,n,,
1997-09-01,7:43,-3.16400,35.61233,mouse,HYC,1,M-104,,WP,,"3a, 4s, 1t",,,,,NA,,,bec m-046 ap den,,n,,
1997-09-01,7:47,-3.16400,35.61233,mouse,HYC,1,M-103,,WP,,"3s, 4a, 1s, 2a, 1t",,,,,NA,,,after m-014 sf bum,,n,,
1997-09-01,7:56,-3.16400,35.61233,mouse,HYC,1,M-103,,WP,,"1a, 2s, 7a, 1s",,,,,NA,,,,,y ?,,
1997-09-01,7:56,-3.16400,35.61233,mouse,HYC,1,,M-112 in DH?,WP,,15a,,,,,NA,,,"in DH, reply to M-103?",,n,"m-043 gu, wa 5m towards dh, ears cocked",
1997-09-01,7:58,-3.16400,35.61233,mouse,HYC,1,M-103,,WP,,5s,,,,,NA,,,,,n,,
1997-09-01,8:00,-3.16400,35.61233,Mouse,HYC,1,,M-112?,WP,,"3a, 3s, 1a, 1s, 1t",2a,none,"1a, 3s, 1a, 1s, 1t",au_19970901_0800_M,Tape_N01,23:48,good,"in DH, M-043 R to DH after WP",,n,with noise from birds,OH+BW
1997-09-01,8:02,-3.16400,35.61233,mouse,HYC,1,,,WP,,4s,,,,,NA,,,M-043 ap cub,,n,,
1997-09-03,18:08,-3.18000,35.55750,p,HYC,1,L-094,,WP,,"2a, 5s, 3a",,,,,NA,,,"after l-002, l-087, l-008 + l-013 ch l-100",,n,"l-100 la, re each time",
1997-09-03,18:10,-3.18000,35.55750,p,HYC,1,L-100,,WP,,5a,,,,,NA,,,after being ch by l-002 + l-008,,n,,
1997-09-03,18:12,-3.18000,35.55750,p,HYC,1,L-100,,WP,,5a,,,,,NA,,,after being ch by l-002,,n,,
1997-09-03,18:21,-3.18000,35.55750,p,HYC,1,L-100,,WP,,"3s, 4a, 1s",,,,,NA,,,after being ch by l-013,,n,"after his wp a sad ap tu, l-100 la, re",
1997-09-03,18:23,-3.18000,35.55750,p,HYC,1,L-100,,WP,,6s,,,,,NA,,,"excited, prob calls l-015",,n,"after his wp l-088 ap, gt",
1997-09-03,18:25,-3.18000,35.55750,p,HYC,1,L-094,,WP,,5a,,,,,NA,,,after being ch by l-013 + l-095,,n,,
1997-09-03,18:30,-3.18000,35.55750,p,HYC,1,L-100,,WP,,unknown,,,no,,NA,,,after l-015 was ap by l-005 + l-013 with tu,,n,,
1997-09-03,18:33,-3.18000,35.55750,p,HYC,1,L-100,,WP,,4a,,,,,NA,,,after being ap 3x by l-005 with tu,,n,"l-100 la, re each time",
1997-09-03,18:35,-3.18000,35.55750,p,HYC,1,L-100,,WP,,"1a, 1s, 7a, 1s",,,,,NA,,,after being ap 4x by l-005 with tu,,n,,
1997-09-03,8:52,-3.18000,35.55750,p,HYC,1,L-100,,WP,,6s,,,,,NA,,,after l-015 ap tu l-014,,n,,
1997-09-07,18:10,-3.16283,35.61350,moru,HYC,1,M-098,,WP,,"1a, 6s, 1a, 4s, 1a",,,,,NA,,,after ap m-007 who l next to dead and half eaten m-107,,n,"m-007 moved h towards m-098, m-098 re and wp",
1997-09-07,18:47,-3.16400,35.61233,mouse,HYC,1,M-104,,WP,,"2a, 4s",,,,,NA,,,"after m-006, m-007, m-008, m-014, m-082, m-098 + m-099 ap den",,n,after m-007 killed and ate m-107,
1997-09-07,18:56,-3.16400,35.61233,mouse,HYC,1,,black,WP,,"3a, 3s, 3a",,,,,NA,,,"in DH, after M-006, M-007, M-008, M-014, M-082, M-098 + M-099 ap den",,n,after m-007 killed and ate m-107,
1997-09-11,10:05,-3.16200,35.61533,moru b,HYC,1,,,WP,,"3a, 1s, 10a",,,,,NA,,,"in DH, after M-002 (l close to dh) gu and wa away, fo by M-111 + M-014",,n,,
1997-09-13,6:50,-3.20083,35.57900,p,HYC,1,L-002,,WP,,"1a, 3s",,,,,NA,,,"ahile wa, no obvious reason",,n,,
1997-09-13,7:05,-3.17633,35.56583,p,HYC,1,L-004,,WP,,"2a, 3s, 1a, 1s, 1a, 1t",,,,,NA,,,"ahile wa, no obvious reason",,n,,
1997-09-14,18:20,-3.16400,35.61233,mouse,HYC,1,M-103,,WP,,"2a, 5s, 1t",,,,,NA,,,bec m-017 gu and cw on bone just next to dh,,n,,
1997-09-14,18:30,-3.16400,35.61233,mouse,HYC,1,M-098,,WP,,"1a, 4s, 4a, 1t",,,,,NA,,,after m-017 ap her several times and m-098 re tu,,n,,
1997-09-14,18:32,-3.16400,35.61233,mouse,HYC,1,M-105,,WP,,"1a, 3s",,,,,NA,,,after m-014 arrived (and m-017 ap?),,n,,
1997-09-15,23:50,200m s of lufti,,p,HYC,1,,,WP,,"4s, 3a",,,,,NA,,,,,n,,
1997-09-15,23:58,200m s of lufti,,p,HYC,1,,,WP,,"1a, 4s, 2a",,,,,NA,,,,,n,,
1997-09-15,23:59,-3.17883,35.56967,lufti,HYC,1,L-100,,WP,,"4a, 1s",,,,,NA,,,"after l-042? ap den and pa, only l-100 at den",,n,,
1997-09-16,0:02,-3.17883,35.56967,lufti,HYC,1,L-100,,WP,,"3a, 1s, 1a",,,,,NA,,,"after l-004, l-101 + l-102 ap den",,n,,
1997-09-16,0:06,-3.17883,35.56967,lufti,HYC,1,L-100,,WP,,"9s, 1a",,,,,NA,,,"after l-004, l-101 + l-102 ap den",,n,,
1997-09-16,1:51,300-400m se of lufti,,p,HYC,1,,,WP,,"1a, 6s, 1t",,,,,NA,,,,,n,,
1997-09-16,2:48,-3.17883,35.56967,lufti,HYC,1,L-042,,WP,,"5s, 4a",,,,,NA,,,after ap den,,n,,
1997-09-16,3:00,-3.17883,35.56967,lufti,HYC,1,L-095,,WP,,"1a, 2s, 2a, 1t",,,,,NA,,,?,,n,,
1997-09-16,3:15,-3.17883,35.56967,lufti,HYC,1,L-094,,WP,,"1a, 3s, 2a, 1t, 1a",,,,,NA,,,?,,y,reply from dh,
1997-09-16,3:45,300-400m se of lufti,,p,HYC,1,,,WP,,7a,,,,,NA,,,,,y,,
1997-09-16,3:46,300-400m se of lufti,,p,HYC,1,,,WP,,"16a, 1t",,,,,NA,,,,,n,,
1997-09-16,4:18,,,p,HYC,1,,,WP,,"4s, 2a",,,,,NA,,,,,n,,
1997-09-16,5:00,just outside lufti den,,p,HYC,1,L-094,,WP,,7s,,,,,NA,,,,,n,,
1997-09-16,5:11,just outside lufti den,,p,HYC,1,L-094,,WP,,5s,,,,,NA,,,,,n,,
1997-09-16,19:00,3-400m s of lufti,,p,HYC,1,,,WP,,"5s, 2a",,,,,NA,,,,,y,,
1997-09-16,19:00,6-700m s of lufti,,p,HYC,1,,,WP,,"5s, 5a, 1t",,,,,NA,,,,,n,,
1997-09-16,22:29,500m of lufti,,p,HYC,1,,,WP,,17a,,,,,NA,,,,,n,,
1997-09-16,23:44,just outside lufti den,,p,HYC,1,L-094,,WP,,"4a, 1t",,,,,NA,,,,,y,10a from far away,
1997-09-17,0:03,100m w of lufti,,p,HYC,1,,,WP,,"2a, 4s, 5a, 1t",,,,,NA,,,,,n,,
1997-09-17,5:03,500m w of lufti,,p,HYC,1,,,WP,,13a,,,,,NA,,,,,n,,
1997-09-17,5:32,500m n of lufti,,p,HYC,1,,,WP,,10s,,,,,NA,,,,,y,,
1997-09-17,5:33,far se of lufti,,p,HYC,1,,,WP,,"5s, 5a",,,,,NA,,,,,n,,
1997-09-17,5:53,500m se of lufti,,p,HYC,1,,,WP,,"1a, 11s",,,,,NA,,,,,n,,
1997-09-17,6:22,just outside lufti den,,p,HYC,1,L-012,,WP,,"4a, 5s, 2a, 1t",,,,,NA,,,after interaction with l-013 and after pa 2x,,n,,
1997-09-17,18:19,1km se of lufti,,p,HYC,1,,,WP,,"6a, 1t",,,,,NA,,,,,n,,
1997-09-17,18:34,800m se of lufti,,p,HYC,1,,,WP,,"7s, 1t",,,,,NA,,,,,n,,
1997-09-17,18:39,1km se of lufti,,p,HYC,1,,,WP,,"6s, 1a, 1t, 1a",,,,,NA,,,,,n,,
1997-09-17,21:28,-3.17883,35.56967,Lufti,HYC,1,L-041,,WP,,7a,2a,none,5a,au_19970917_2128_L,Tape_N01,24:36,good,after having AP L-004 (SU L-101 + L-102) and started WA away. After WP LD 30m from L-004,,n,,OH+BW
1997-09-17,23:12,-3.17883,35.56967,Lufti,HYC,1,L-041,,WP,,6a,4a,none,2a,au_19970917_2312_L,Tape_N01,25:35,poor,while LE den area,,n,short and metallic noise from hitting microphone?,OH+BW
1997-09-17,23:22,-3.17883,35.56967,Lufti,HYC,1,L-004,,WP,,"1a, 5s, 1t","1a, 1s",none,"4s, 1t",au_19970917_2322_L,Tape_N01,26:13,good,"prob reply to several WP from far, L-096 or L-097 also WP",,y,,OH+BW
1997-09-17,23:22,-3.17883,35.56967,Lufti,HYC,2,,L-096 or L-097,WP,,"1a, 6s",none,none,"1a, 6s",au_19970917_2322_L,Tape_N01,26:14,good,joins WP of L-004,,n,,OH+BW
1997-09-18,0:10,400m e of lufti,,p,HYC,1,,,WP,,9a,,,,,NA,,,,,n,,
1997-09-18,2:56,300m w of lufti,,p,HYC,1,,,WP,,6a,,,,,NA,,,after le den area,,n,,
1997-09-18,4:12,200m e of lufti,,p,HYC,1,,,WP,,4a,,,,,NA,,,,,n,,
1997-09-18,4:28,300m e of lufti,,p,HYC,1,,,WP,,7a,,,,,NA,,,,,n,,
1997-09-18,8:10,150m e of lufti,,p,HYC,1,L-040,,WP,,"8s, 1t",,,,,NA,,,before gu and wa away,,n,,
1997-09-18,20:51,100m w of lufti,,p,HYC,1,,,WP,,"8a, 1t",,,,,NA,,,"this adm ap den area, but then stopped, was ap by l-094, l-095 + l-089, adm re, wa away and wp",,n,,
1997-09-18,23:08,1km se of lufti,,p,HYC,1,,,WP,,"1a, 2s, 1a, 1t",,,,,NA,,,,,n,,
1997-09-18,23:27,500m e of lufti,,p,HYC,1,,,WP,,6a,,,,,NA,,,,,n,,
1997-09-18,23:40,700m e of lufti,,p,HYC,1,,,WP,,10a,,,,,NA,,,,,n,,
1997-09-19,4:20,150m sw of lufti,,p,HYC,1,,,WP,,"8a, 1t",,,,,NA,,,,,n,,
1997-09-19,4:26,500m w of lufti,,p,HYC,1,,,WP,,4a,,,,,NA,,,,,y,,
1997-09-19,4:27,200m s of lufti,,p,HYC,1,,,WP,,"1a, 6s, 1a, 1s",,,,,NA,,,,,n,,
1997-09-19,4:49,800m se of lufti,,p,HYC,1,,,WP,,"1a, 6s",,,,,NA,,,,,n,,
1997-09-19,5:13,400m sw of lufti,,p,HYC,1,,,WP,,16a,,,,,NA,,,,,n,,
1997-09-20,0:55,-3.17883,35.56967,Lufti,HYC,1,,L-040 (or L-013),WP,,"1a, 3s, 1a, 2s, 2a","1a, 2s",none,"1s, 1a, 2s, 2a",au_19970920_0055_L,Tape_N01,27:54,good,reply to WP from far,,n,,OH+BW
1997-09-20,1:45,200m w of lufti,,p,HYC,1,,,WP,,8a,,,,,NA,,,,,n,,
1997-09-20,4:50,150m of lufti,,p,HYC,1,,,WP,,"4s, 1t, 1a, 1s, 1t",,,,,NA,,,,,n,,
1997-09-20,18:13,-3.16400,35.61233,mouse,HYC,1,M-098,,WP,,"1a, 2s, 1a, 1s",,,,,NA,,,"m-017 arrives, ap m-099, sf m-007",,n,,
1997-09-20,18:17,-3.16400,35.61233,mouse,HYC,1,,,WP,,"1a, 4s, or, 4a",,,,,NA,,,"in DH, after m-017 looks into den entrance",,n,,
1997-10-02,17:38,-3.18033,35.56867,lengai,HYC,1,L-100,,WP,,6a,,,,,NA,,,because l-042 ap tu l-100,,n,,
1997-10-04,7:12,-3.16400,35.61233,mouse,HYC,1,M-111,,WP,,"2a, 3s, 3a, 1t",,,,,NA,,,"3min after m-081 came to dh, gt m-104  m-103",,n,,
1997-10-04,18:33,just outside lengai,,p,HYC,1,,L-088 or L-047,WP,,"3s, 1a",,,,,NA,,,,,y,,
